3;supply_node;1862.00;10.03;2024.00;5.43;0
3;supply_node;1879.00;10.20;2023.00;2.08;0
3;supply_node;1875.00;10.07;2012.00;4.67;0
3;bunker;1890.00;10.18;2031.00;5.88;0
3;bunker;1870.00;10.03;2027.00;3.73;0
3;bunker;1876.00;10.15;2021.00;3.83;0
3;bunker;1876.00;10.18;2017.00;1.67;0
3;bunker;1894.00;10.20;2024.00;4.33;0
3;bunker;1908.00;10.18;2034.00;0.71;0
3;bunker;1881.00;10.20;2015.00;3.73;0
3;bunker;1907.00;10.00;2045.00;0.11;0
3;bunker;1919.00;10.07;2040.00;2.78;0
3;bunker;1882.00;10.10;2037.00;5.44;0
3;bunker;1862.00;10.03;2024.00;2.17;0
3;bunker;1912.00;10.30;2037.00;4.84;0
3;bunker;1876.00;10.15;2015.00;1.23;0
3;bunker;1926.00;10.00;2037.00;2.78;0
3;coastal_bunker;1917.00;10.00;2044.00;-4.25;0
3;coastal_bunker;1887.00;9.98;2015.00;1.25;0
3;coastal_bunker;1868.00;9.50;2021.00;-0.79;0
3;coastal_bunker;1862.00;9.50;2022.00;-0.46;0
3;coastal_bunker;1870.00;9.73;2033.00;-2.55;0
3;coastal_bunker;1881.00;10.00;2039.00;-3.61;0
3;coastal_bunker;1911.00;10.00;2029.00;0.46;0
3;coastal_bunker;1874.00;9.50;2011.00;0.00;0
3;coastal_bunker;1924.00;9.50;2034.00;-4.25;0
3;coastal_bunker;1907.00;9.50;2027.00;0.38;0
3;coastal_bunker;1889.00;10.00;2037.00;-3.61;0
3;coastal_bunker;1903.00;9.50;2023.00;0.98;0
3;coastal_bunker;1897.00;9.68;2040.00;-2.03;0
3;dockyard;1906.00;9.98;2045.00;-2.03;0
3;anti_air_building;1896.00;10.05;2021.00;2.85;0
3;anti_air_building;1875.00;10.03;2034.00;0.69;0
3;anti_air_building;1913.00;10.05;2045.00;1.90;0
3;synthetic_refinery;1893.00;9.98;2019.00;4.91;0
3;fuel_silo;1902.00;10.10;2032.00;1.29;0
3;radar_station;1894.00;10.25;2028.00;4.93;0
3;floating_harbor;1864.05;9.50;2014.05;-3.93;1572
3;floating_harbor;1954.00;9.50;2037.00;-1.79;3234
3;floating_harbor;1866.12;9.50;2037.82;0.59;3408
3;floating_harbor;1895.13;9.50;2044.26;-0.46;3887
3;floating_harbor;1907.60;9.50;2020.50;-2.76;4002
3;floating_harbor;1919.13;9.50;2024.74;-2.68;4535
3;floating_harbor;1892.64;9.50;2010.79;-1.89;4597
3;floating_harbor;1903.82;9.50;2016.12;-2.16;4730
3;floating_harbor;1893.74;9.50;2045.13;1.11;5753
3;floating_harbor;1885.13;9.50;2044.26;-0.46;5755
3;floating_harbor;1931.26;9.50;2041.13;-1.11;5756
3;floating_harbor;1862.00;9.50;2032.00;0.00;5780
3;floating_harbor;1875.00;9.50;2004.00;-3.14;5798
4;arms_factory;2354.00;10.05;2013.00;2.54;0
4;arms_factory;2341.00;10.03;2014.00;4.10;0
4;arms_factory;2342.00;10.05;2014.00;0.48;0
4;arms_factory;2350.00;10.12;2015.00;3.15;0
4;arms_factory;2350.00;10.12;2015.00;6.16;0
4;arms_factory;2349.00;10.12;2016.00;1.09;0
4;industrial_complex;2339.00;10.10;2018.00;5.21;0
4;industrial_complex;2339.00;10.10;2018.00;1.59;0
4;industrial_complex;2341.00;10.05;2019.00;3.15;0
4;industrial_complex;2344.00;10.05;2019.00;0.99;0
4;industrial_complex;2351.00;10.03;2012.00;3.66;0
4;industrial_complex;2354.00;10.05;2013.00;0.04;0
4;air_base;2346.00;10.05;2013.00;1.60;0
4;supply_node;2340.00;10.05;2016.00;0.37;0
4;supply_node;2346.00;10.20;2015.00;1.85;0
4;supply_node;2352.00;10.00;2012.00;5.89;0
4;bunker;2343.00;10.18;2016.00;0.04;0
4;bunker;2348.00;10.00;2011.00;4.17;0
4;bunker;2350.00;10.05;2012.00;5.37;0
4;coastal_bunker;2348.00;9.50;2010.00;-1.11;0
4;coastal_bunker;2345.00;9.50;2011.00;0.00;0
4;coastal_bunker;2343.00;9.73;2012.00;-3.14;0
4;dockyard;2341.00;10.00;2020.00;-3.14;0
4;anti_air_building;2352.00;10.05;2013.00;3.22;0
4;anti_air_building;2342.00;10.03;2013.00;5.88;0
4;anti_air_building;2342.00;10.03;2013.00;3.73;0
4;synthetic_refinery;2347.00;10.20;2015.00;3.83;0
4;fuel_silo;2347.00;10.20;2016.00;1.67;0
4;radar_station;2347.00;10.20;2016.00;4.97;0
4;floating_harbor;2340.00;9.50;2024.00;0.00;5787
4;floating_harbor;2346.00;9.50;2004.00;-3.14;5789
4;floating_harbor;2360.00;9.50;2012.00;-1.57;5795
5;arms_factory;2088.00;10.03;1975.00;0.48;0
5;arms_factory;2078.00;10.55;1984.00;3.15;0
5;arms_factory;2057.00;10.40;1991.00;6.16;0
5;arms_factory;2068.00;10.20;1999.00;1.09;0
5;arms_factory;2081.00;10.07;2009.00;5.21;0
5;arms_factory;2096.00;10.07;1992.00;1.59;0
5;industrial_complex;2071.00;10.12;1979.00;3.15;0
5;industrial_complex;2093.00;10.10;1976.00;0.99;0
5;industrial_complex;2084.00;10.70;1991.00;3.66;0
5;industrial_complex;2076.00;10.05;1977.00;0.04;0
5;industrial_complex;2058.00;10.00;2001.00;1.60;0
5;industrial_complex;2074.00;10.20;2003.00;5.72;0
5;air_base;2095.00;10.10;2000.00;0.65;0
5;supply_node;2092.00;10.20;1978.00;5.89;0
5;supply_node;2094.00;10.20;1989.00;2.54;0
5;supply_node;2087.00;10.20;1999.00;4.02;0
5;supply_node;2063.00;10.12;2000.00;1.78;0
5;supply_node;2081.00;10.70;1987.00;3.25;0
5;supply_node;2067.00;10.45;1990.00;6.19;0
5;supply_node;2068.00;10.07;1979.00;2.49;0
5;supply_node;2078.00;10.15;2007.00;5.43;0
5;supply_node;2074.00;10.40;2000.00;2.08;0
5;supply_node;2100.00;10.03;1998.00;4.67;0
5;supply_node;2056.00;10.30;1994.00;1.32;0
5;supply_node;2102.00;10.10;1986.00;2.80;0
5;supply_node;2079.00;10.07;1977.00;0.55;0
5;bunker;2086.00;10.55;1982.00;1.67;0
5;bunker;2070.00;10.35;1998.00;4.33;0
5;bunker;2089.00;10.30;1978.00;0.71;0
5;bunker;2058.00;10.20;1997.00;3.73;0
5;bunker;2100.00;10.18;1988.00;0.11;0
5;bunker;2074.00;10.03;1976.00;2.78;0
5;bunker;2099.00;10.05;1984.00;5.44;0
5;bunker;2062.00;10.43;1991.00;2.17;0
5;bunker;2074.00;10.05;2008.00;4.84;0
5;bunker;2091.00;10.18;1997.00;1.23;0
5;bunker;2061.00;10.03;2001.00;2.78;0
5;bunker;2101.00;10.10;1999.00;0.62;0
5;bunker;2073.00;10.35;1982.00;1.83;0
5;coastal_bunker;2070.00;9.73;1975.00;-0.79;0
5;coastal_bunker;2098.00;9.50;1997.00;-3.93;0
5;coastal_bunker;2082.00;10.00;2010.00;-3.14;0
5;coastal_bunker;2095.00;10.00;1995.00;-3.82;0
5;coastal_bunker;2099.00;10.03;1979.00;1.57;0
5;coastal_bunker;2091.00;10.03;2002.00;-3.52;0
5;coastal_bunker;2085.00;9.50;1974.00;0.59;0
5;coastal_bunker;2068.00;9.73;2007.00;-3.68;0
5;coastal_bunker;2100.00;10.00;1983.00;1.57;0
5;coastal_bunker;2071.00;10.00;2008.00;-2.68;0
5;coastal_bunker;2056.00;9.98;2001.00;-3.00;0
5;dockyard;2105.00;9.50;1998.00;-3.93;0
5;anti_air_building;2072.00;10.48;1997.00;2.85;0
5;anti_air_building;2083.00;10.57;1995.00;0.69;0
5;anti_air_building;2070.00;10.15;1983.00;1.90;0
5;synthetic_refinery;2092.00;10.25;1989.00;4.91;0
5;fuel_silo;2079.00;10.55;1995.00;1.29;0
5;radar_station;2079.00;10.80;1992.00;4.93;0
5;floating_harbor;2092.00;9.50;1967.00;-3.14;986
5;floating_harbor;2107.00;9.50;1989.00;-2.08;1509
5;floating_harbor;2091.60;9.50;2010.50;-0.38;2026
5;floating_harbor;2055.05;9.50;2007.95;0.79;2164
5;floating_harbor;2061.05;9.50;1972.05;-3.93;5529
5;floating_harbor;2078.00;9.50;2017.00;0.00;5799
5;floating_harbor;2066.87;9.50;2014.26;0.46;5813
5;floating_harbor;2105.95;9.50;2003.95;-0.79;5814
5;floating_harbor;2054.01;9.50;2007.93;0.14;5825
5;floating_harbor;2111.00;9.50;1986.00;-1.57;5835
5;floating_harbor;2084.88;9.50;1968.18;-2.55;5847
6;arms_factory;2145.00;10.35;1966.00;6.16;0
6;arms_factory;2152.00;10.07;1956.00;1.09;0
6;arms_factory;2153.00;10.25;1959.00;5.21;0
6;arms_factory;2139.00;10.12;1965.00;1.59;0
6;arms_factory;2157.00;10.18;1977.00;3.15;0
6;arms_factory;2168.00;10.20;1968.00;0.99;0
6;industrial_complex;2152.00;10.60;1970.00;3.66;0
6;industrial_complex;2144.00;10.40;1977.00;0.04;0
6;industrial_complex;2172.00;10.10;1964.00;1.60;0
6;industrial_complex;2152.00;10.43;1965.00;5.72;0
6;industrial_complex;2136.00;10.30;1984.00;0.65;0
6;industrial_complex;2156.00;10.25;1975.00;4.77;0
6;air_base;2132.00;10.25;1982.00;0.04;0
6;supply_node;2165.00;10.25;1967.00;4.02;0
6;supply_node;2156.00;10.50;1969.00;1.78;0
6;supply_node;2145.00;10.43;1977.00;3.25;0
6;supply_node;2124.00;10.10;1984.00;6.19;0
6;supply_node;2174.00;10.05;1969.00;2.49;0
6;supply_node;2137.00;10.07;1966.00;5.43;0
6;supply_node;2135.00;10.18;1985.00;2.08;0
6;supply_node;2157.00;10.18;1977.00;4.67;0
6;supply_node;2134.00;10.07;1978.00;1.32;0
6;supply_node;2145.00;10.35;1965.00;2.80;0
6;supply_node;2172.00;10.07;1960.00;0.55;0
6;supply_node;2152.00;10.20;1958.00;3.49;0
6;supply_node;2161.00;10.12;1956.00;4.97;0
6;bunker;2143.00;10.12;1963.00;0.71;0
6;bunker;2147.00;10.30;1978.00;3.73;0
6;bunker;2134.00;10.00;1968.00;0.11;0
6;bunker;2176.00;10.00;1968.00;2.78;0
6;bunker;2171.00;10.10;1968.00;5.44;0
6;bunker;2159.00;10.48;1968.00;2.17;0
6;bunker;2126.00;10.10;1982.00;4.84;0
6;bunker;2170.00;9.95;1957.00;1.23;0
6;bunker;2158.00;10.30;1958.00;2.78;0
6;bunker;2139.00;10.35;1979.00;0.62;0
6;bunker;2139.00;10.18;1984.00;1.83;0
6;bunker;2161.00;10.35;1961.00;5.95;0
6;bunker;2154.00;10.10;1977.00;2.68;0
6;coastal_bunker;2147.00;10.05;1983.00;-3.31;0
6;coastal_bunker;2128.00;10.05;1988.00;-2.36;0
6;coastal_bunker;2143.00;9.75;1959.00;-0.12;0
6;coastal_bunker;2175.00;9.98;1964.00;1.11;0
6;coastal_bunker;2167.00;10.00;1975.00;-3.39;0
6;coastal_bunker;2135.00;10.05;1988.00;-3.61;0
6;coastal_bunker;2164.00;10.00;1977.00;-4.12;0
6;coastal_bunker;2136.00;9.50;1963.00;-1.57;0
6;coastal_bunker;2154.00;9.50;1953.00;-0.24;0
6;coastal_bunker;2164.00;9.73;1955.00;0.98;0
6;coastal_bunker;2176.00;9.68;1966.00;-3.93;0
6;coastal_bunker;2128.00;9.50;1979.00;-0.79;0
6;dockyard;2130.00;9.50;1978.00;-0.79;0
6;anti_air_building;2145.00;10.40;1979.00;4.91;0
6;anti_air_building;2156.00;10.15;1956.00;1.29;0
6;anti_air_building;2161.00;10.10;1957.00;3.96;0
6;synthetic_refinery;2170.00;10.18;1967.00;0.34;0
6;fuel_silo;2160.00;10.15;1977.00;3.36;0
6;radar_station;2149.00;10.60;1971.00;0.82;0
6;floating_harbor;2168.70;9.50;1981.79;-0.24;403
6;floating_harbor;2147.15;9.50;1989.90;-0.17;4097
6;floating_harbor;2118.05;9.50;1989.95;0.79;4248
6;floating_harbor;2179.95;9.50;1974.95;-0.79;4527
6;floating_harbor;2129.00;9.50;1966.00;1.57;4799
6;floating_harbor;2139.13;9.50;1993.26;-0.46;5834
6;floating_harbor;2165.82;9.50;1982.88;-0.98;5842
6;floating_harbor;2127.05;9.50;1971.05;-3.93;5845
6;floating_harbor;2143.13;9.50;1950.05;-3.27;5852
6;floating_harbor;2180.26;9.50;1955.87;-2.03;5857
6;floating_harbor;2149.30;9.50;1947.21;-3.39;5858
6;floating_harbor;2169.82;9.50;1950.12;-2.16;5860
7;arms_factory;1641.00;10.00;1782.00;5.21;0
7;arms_factory;1642.00;9.95;1779.00;1.59;0
7;arms_factory;1639.00;10.00;1781.00;3.15;0
7;arms_factory;1639.00;10.00;1781.00;0.99;0
7;arms_factory;1642.00;9.98;1783.00;3.66;0
7;arms_factory;1644.00;9.98;1778.00;0.04;0
7;industrial_complex;1646.00;10.00;1777.00;1.60;0
7;industrial_complex;1643.00;10.00;1780.00;5.72;0
7;industrial_complex;1644.00;10.00;1784.00;0.65;0
7;industrial_complex;1642.00;10.00;1782.00;4.77;0
7;industrial_complex;1645.00;9.93;1776.00;0.04;0
7;industrial_complex;1641.00;10.00;1781.00;4.17;0
7;air_base;1639.00;9.95;1780.00;5.37;0
7;supply_node;1642.00;10.00;1780.00;3.25;0
7;bunker;1645.00;10.00;1778.00;6.23;0
7;anti_air_building;1644.00;10.00;1780.00;5.28;0
7;anti_air_building;1644.00;10.00;1782.00;0.55;0
7;anti_air_building;1644.00;10.00;1782.00;3.22;0
7;synthetic_refinery;1645.00;9.98;1777.00;5.88;0
7;fuel_silo;1642.00;10.00;1781.00;3.73;0
7;radar_station;1642.00;10.00;1781.00;0.55;0
8;arms_factory;1662.00;10.20;1758.00;3.15;0
8;arms_factory;1576.00;10.35;1751.00;0.99;0
8;arms_factory;1618.00;10.00;1773.00;3.66;0
8;arms_factory;1657.00;10.20;1758.00;0.04;0
8;arms_factory;1554.00;10.00;1776.00;1.60;0
8;arms_factory;1557.00;10.10;1754.00;5.72;0
8;industrial_complex;1558.00;10.05;1759.00;0.65;0
8;industrial_complex;1605.00;10.50;1755.00;4.77;0
8;industrial_complex;1566.00;10.20;1741.00;0.04;0
8;industrial_complex;1572.00;10.43;1748.00;4.17;0
8;industrial_complex;1662.00;10.30;1775.00;5.37;0
8;industrial_complex;1616.00;10.05;1761.00;3.21;0
8;air_base;1554.00;9.95;1775.00;6.23;0
8;supply_node;1596.00;10.10;1757.00;2.49;0
8;supply_node;1678.00;10.20;1769.00;5.43;0
8;supply_node;1636.00;10.00;1763.00;2.08;0
8;supply_node;1560.00;10.10;1754.00;4.67;0
8;supply_node;1572.00;10.00;1771.00;1.32;0
8;supply_node;1655.00;10.20;1765.00;2.80;0
8;supply_node;1613.00;10.10;1768.00;0.55;0
8;supply_node;1707.00;10.10;1768.00;3.49;0
8;supply_node;1575.00;10.10;1740.00;4.97;0
8;supply_node;1667.00;10.12;1754.00;2.73;0
8;bunker;1678.00;10.15;1768.00;3.73;0
8;bunker;1605.00;10.20;1766.00;0.11;0
8;bunker;1574.00;10.50;1756.00;2.78;0
8;bunker;1648.00;10.07;1762.00;5.44;0
8;bunker;1589.00;10.40;1776.00;2.17;0
8;bunker;1592.00;10.00;1751.00;4.84;0
8;bunker;1644.00;10.00;1769.00;1.23;0
8;bunker;1580.00;10.03;1743.00;2.78;0
8;bunker;1670.00;10.10;1753.00;0.62;0
8;bunker;1715.00;10.10;1769.00;1.83;0
8;coastal_bunker;1674.00;9.95;1749.00;0.40;0
8;coastal_bunker;1720.00;9.95;1769.00;-4.43;0
8;dockyard;1710.00;9.95;1772.00;-4.43;0
8;anti_air_building;1688.00;10.53;1771.00;4.40;0
8;anti_air_building;1643.00;10.03;1760.00;5.96;0
8;anti_air_building;1599.00;10.10;1751.00;2.34;0
8;synthetic_refinery;1608.00;10.35;1775.00;0.18;0
8;fuel_silo;1601.00;10.50;1780.00;1.39;0
8;radar_station;1624.00;10.10;1755.00;6.15;0
8;floating_harbor;1704.30;9.50;1757.21;-3.39;4892
8;floating_harbor;1685.00;9.50;1739.00;-2.06;5962
9;arms_factory;1530.00;10.00;1765.00;3.66;0
9;arms_factory;1529.00;9.95;1763.00;0.04;0
9;arms_factory;1550.00;10.00;1768.00;1.60;0
9;arms_factory;1548.00;9.95;1765.00;5.72;0
9;arms_factory;1547.00;10.00;1769.00;0.65;0
9;arms_factory;1527.00;10.00;1764.00;4.77;0
9;industrial_complex;1548.00;10.00;1767.00;0.04;0
9;industrial_complex;1528.00;10.00;1764.00;4.17;0
9;industrial_complex;1545.00;9.95;1764.00;5.37;0
9;industrial_complex;1541.00;10.00;1766.00;3.21;0
9;industrial_complex;1545.00;9.95;1764.00;6.23;0
9;industrial_complex;1531.00;10.00;1764.00;1.16;0
9;air_base;1547.00;10.00;1768.00;5.28;0
9;supply_node;1540.00;10.00;1765.00;2.08;0
9;bunker;1530.00;10.00;1765.00;3.22;0
9;anti_air_building;1530.00;10.00;1765.00;3.73;0
9;anti_air_building;1547.00;9.98;1765.00;3.83;0
9;anti_air_building;1542.00;10.00;1764.00;1.67;0
9;synthetic_refinery;1548.00;9.95;1765.00;4.33;0
9;fuel_silo;1548.00;10.00;1767.00;0.71;0
9;radar_station;1541.00;9.95;1767.00;4.20;0
10;arms_factory;1046.00;9.95;1765.00;1.60;0
10;arms_factory;1054.00;10.00;1765.00;5.72;0
10;arms_factory;1049.00;10.00;1765.00;0.65;0
10;arms_factory;1052.00;10.00;1765.00;4.77;0
10;arms_factory;1058.00;10.00;1763.00;0.04;0
10;arms_factory;1059.00;10.00;1762.00;4.17;0
10;industrial_complex;1057.00;10.00;1763.00;5.37;0
10;industrial_complex;1053.00;10.00;1765.00;3.21;0
10;industrial_complex;1059.00;10.00;1763.00;6.23;0
10;industrial_complex;1052.00;10.00;1765.00;1.16;0
10;industrial_complex;1058.00;10.00;1763.00;5.28;0
10;industrial_complex;1046.00;9.95;1765.00;0.55;0
10;air_base;1057.00;10.00;1763.00;3.22;0
10;supply_node;1054.00;9.50;1763.00;1.32;0
10;bunker;1059.00;10.00;1763.00;3.73;0
10;anti_air_building;1051.00;10.00;1765.00;1.67;0
10;anti_air_building;1046.00;9.95;1765.00;4.33;0
10;anti_air_building;1049.00;10.00;1765.00;0.71;0
10;synthetic_refinery;1055.00;10.00;1764.00;3.73;0
10;fuel_silo;1052.00;10.00;1765.00;0.11;0
10;radar_station;1054.00;10.00;1764.00;4.90;0
11;arms_factory;1871.00;10.07;1608.00;0.65;0
11;arms_factory;1870.00;10.07;1609.00;4.77;0
11;arms_factory;1865.00;10.00;1611.00;0.04;0
11;arms_factory;1869.00;10.05;1611.00;4.17;0
11;arms_factory;1871.00;10.00;1604.00;5.37;0
11;arms_factory;1870.00;10.00;1605.00;3.21;0
11;industrial_complex;1870.00;10.07;1609.00;6.23;0
11;industrial_complex;1872.00;10.10;1606.00;1.16;0
11;industrial_complex;1869.00;9.98;1604.00;5.28;0
11;industrial_complex;1871.00;10.00;1604.00;0.55;0
11;industrial_complex;1865.00;9.95;1610.00;3.22;0
11;industrial_complex;1874.00;10.03;1605.00;5.88;0
11;air_base;1872.00;10.10;1606.00;3.73;0
11;supply_node;1866.00;9.68;1609.00;0.55;0
11;supply_node;1872.00;10.10;1606.00;3.49;0
11;bunker;1865.00;9.95;1610.00;4.33;0
11;bunker;1874.00;10.05;1606.00;0.71;0
11;coastal_bunker;1863.00;9.50;1610.00;-1.57;0
11;coastal_bunker;1874.00;10.00;1608.00;-3.73;0
11;dockyard;1874.00;10.00;1608.00;-3.73;0
11;anti_air_building;1868.00;10.03;1610.00;2.17;0
11;anti_air_building;1871.00;10.07;1610.00;4.84;0
11;anti_air_building;1872.00;10.00;1603.00;1.23;0
11;synthetic_refinery;1873.00;10.07;1607.00;2.78;0
11;fuel_silo;1871.00;10.03;1605.00;0.62;0
11;radar_station;1870.00;10.03;1608.00;4.44;0
11;floating_harbor;1858.00;9.50;1600.00;-3.87;6019
11;floating_harbor;1877.88;9.50;1614.82;-0.59;6021
12;arms_factory;1844.00;10.10;1585.00;0.04;0
12;arms_factory;1843.00;10.00;1582.00;4.17;0
12;arms_factory;1843.00;10.05;1586.00;5.37;0
12;arms_factory;1842.00;10.00;1583.00;3.21;0
12;arms_factory;1848.00;10.05;1585.00;6.23;0
12;arms_factory;1842.00;10.00;1584.00;1.16;0
12;industrial_complex;1842.00;9.98;1582.00;5.28;0
12;industrial_complex;1848.00;10.07;1584.00;0.55;0
12;industrial_complex;1842.00;10.00;1583.00;3.22;0
12;industrial_complex;1848.00;10.05;1585.00;5.88;0
12;industrial_complex;1850.00;10.07;1582.00;3.73;0
12;industrial_complex;1844.00;10.00;1581.00;3.83;0
12;air_base;1848.00;10.07;1584.00;1.67;0
12;supply_node;1848.00;10.00;1581.00;4.97;0
12;supply_node;1842.00;10.00;1585.00;2.73;0
12;bunker;1849.00;10.05;1582.00;3.73;0
12;bunker;1845.00;10.00;1587.00;0.11;0
12;coastal_bunker;1840.00;9.68;1586.00;-1.57;0
12;coastal_bunker;1844.00;9.50;1579.00;1.57;0
12;dockyard;1838.00;9.50;1583.00;-1.57;0
12;anti_air_building;1848.00;10.00;1581.00;1.23;0
12;anti_air_building;1847.00;9.95;1580.00;2.78;0
12;anti_air_building;1851.00;10.03;1581.00;0.62;0
12;synthetic_refinery;1851.00;10.00;1580.00;1.83;0
12;fuel_silo;1841.00;9.98;1588.00;5.95;0
12;radar_station;1846.00;10.03;1585.00;3.68;0
12;floating_harbor;1857.00;9.50;1581.00;-1.57;3083
12;floating_harbor;1833.00;9.50;1585.00;1.57;6032
13;arms_factory;1902.00;10.10;1581.00;5.37;0
13;arms_factory;1895.00;10.55;1566.00;3.21;0
13;arms_factory;1888.00;10.18;1570.00;6.23;0
13;arms_factory;1905.00;11.65;1562.00;1.16;0
13;arms_factory;1901.00;11.60;1566.00;5.28;0
13;arms_factory;1887.00;10.10;1571.00;0.55;0
13;industrial_complex;1899.00;11.32;1563.00;3.22;0
13;industrial_complex;1895.00;10.55;1567.00;5.88;0
13;industrial_complex;1914.00;10.30;1570.00;3.73;0
13;industrial_complex;1904.00;11.75;1563.00;3.83;0
13;industrial_complex;1901.00;11.50;1567.00;1.67;0
13;industrial_complex;1909.00;10.62;1571.00;4.33;0
13;air_base;1897.00;11.05;1564.00;0.71;0
